宫殿;gōngdiàn;дворцы, дворцы и палаты;
俘虏;fúlǔ;взять в плен, пленить;
喇叭;lǎba;динамики;
莫名其妙;mòmíng qímiào;уму непостижимо, быть озадаченным;
旗帜;qízhì;знамя, флаг;
期限;qīxiàn;предельный срок;
智力;zhìlì;умственные способности, интеллект, ум;
探测;tàncè;определять, измерять;
分歧;fēnqí;разногласия, расхождения;
用户;yònghù;абонент (напр., телефонный);
当选;dāngxuǎn;быть избранным;
反常;fǎncháng;ненормальный, противоестественный, аномалия;
原先;yuánxiān;первоначально, сначала;
书面;shūmiàn;в письменном виде, письменный (напр., экзамен);书面语 [shūmiànyǔ] — письменный (книжный) язык
遥控;yáokòng;дистанционное управление, телеуправление;
颤抖;chàndōu;дрожать, трястись, трепетать;
空虚;kōngxū;пустой, бессодержательный, опустошённый, пустота;
砖;zhuān;[en] brick
反感;fǎngǎn;неприязнь, антипатия;
光彩;guāngcǎi;блеск, сияние, честь, слава;
踪迹;zōngjī;след, следы, признаки, отпечатки;
苍白;cāngbái;бледный, серый;
排斥;páichì;отвергать, исключать;
忙碌;mánglù;хлопотать, быть занятым;
否决;fǒujué;отвергать, отклонять, накладывать вето;
交代;jiāodài;передать, сдать;
设想;shèxiǎng;предположить, представить, предположение;
终究;zhōngjiū;в конце концов, в конечном счёте;
视力;shìlì;острота зрения, зрение;
延续;yánxù;продолжаться, тянуться;
内在;nèizài;внутренний, имманентный;内在世界 [nèizài shìjiè] — внутренний мир (человека)
铜;tóng;медь, медный;铜矿 [tóngkuàng] — медная руда
棉花;miánhua;хлопчатник, хлопок, вата;
样品;yàngpǐn;образец (напр., товара), проба (напр., металла);
忍耐;rěnnài;терпеть, выносить, выдерживать, терпеливость, терпение;
实行;shíxíng;осуществлять, проводить в жизнь;
岁月;suìyuè;годы, время;
啃;kěn;грызть, глодать;啃骨头 [kěngútou] — грызть [глодать] кость
约束;yuēshù;держать в рамках, ограничивать, сдерживать(ся), связывать (напр., обязательствами);约束力 [yuēshùlì] — обязательная сила
灭亡;mièwáng;гибель, погибнуть;
专长;zhuāncháng;специальные знания, специальность;
部署;bùshǔ;расположить, дислоцировать, расположение, дислокация;
辩解;biànjiě;оправдывать, выгораживать;
合成;héchéng;синтетический;合成纤维 [héchéng xiānwèi] — синтетическое волокно
值班;zhíbān;дежурить, дежурство;
墨水儿;mòshuǐr;тушь, чернила;
记载;jìzǎi;записывать, запись;
补救;bǔjiù;поправить, исправить, восполнить;补救缺陷 [bǔjiù quēxiàn] — восполнить пробелы
体系;tǐxì;система, построение, режим;
疲惫;píbèi;утомиться, сильно устать;疲惫不堪 [píbèi bùkān] — дойти до полного изнеможения, валиться с ног, измотанный
生效;shēngxiào;вступать в силу [в действие], действовать (напр., о законе);
温和;wēnhé;тёплый (напр., климат), мягкий, кроткий;
教养;jiàoyǎng;воспитание;有教教养的人 [yǒu jiàoyǎngde rén] — воспитанный [культурный] человек
埋伏;máifu;засада, устроить засаду;中埋伏 [zhòng máifu] — попасть в засаду
供给;gōngjǐ;снабжать, поставлять, снабжение;供给制 [gōngjǐzhì] — система государственного снабжения
